Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,Volatility_20d,Price_Range,Year,Month,Month_Name,Quarter,DayOfWeek,Cum_Return
2022-08-15,AAPL,Technology,95.469,96.0512,95.2513,95.448,5230251,1.2218,93.7387,95.4359,1.6257,0.7999,2022,8,Aug,3,Monday,-26.5785
2022-08-16,AAPL,Technology,93.1105,94.1201,92.9546,93.8116,2549442,-1.7144,93.7422,95.3755,1.6742,1.1655,2022,8,Aug,3,Tuesday,-27.8372
2022-08-17,AAPL,Technology,94.9208,96.0105,94.338,95.1783,8920440,1.4569,93.7019,95.3426,1.6164,1.6725,2022,8,Aug,3,Wednesday,-26.7859
2022-08-18,AAPL,Technology,96.6504,98.2385,96.0215,97.2012,8227331,2.1254,93.8998,95.3473,1.5402,2.217,2022,8,Aug,3,Thursday,-25.2298
2022-08-19,AAPL,Technology,96.0192,96.6718,94.7242,95.8042,3889212,-1.4372,94.0104,95.2372,1.5833,1.9476,2022,8,Aug,3,Friday,-26.3045
2022-08-22,AAPL,Technology,96.8394,98.6694,96.3513,97.5039,6280074,1.7741,94.1822,95.289,1.6241,2.3181,2022,8,Aug,3,Monday,-24.997
2022-08-23,AAPL,Technology,97.4571,100.1821,96.1698,98.2673,12293537,0.7829,94.3241,95.3449,1.6037,4.0123,2022,8,Aug,3,Tuesday,-24.4098
2022-08-24,AAPL,Technology,100.2062,100.6895,98.7978,99.7607,4166021,1.5197,94.645,95.4311,1.5309,1.8917,2022,8,Aug,3,Wednesday,-23.261
2022-08-25,AAPL,Technology,104.0019,104.7814,102.6542,103.2067,2634752,3.4543,95.2473,95.5863,1.5447,2.1272,2022,8,Aug,3,Thursday,-20.6102
2022-08-26,AAPL,Technology,102.6664,104.6944,101.6458,102.7921,4933310,-0.4017,95.7842,95.7333,1.5593,3.0486,2022,8,Aug,3,Friday,-20.9292
2022-08-29,AAPL,Technology,102.1451,102.3978,100.2148,101.4386,7892697,-1.3167,96.227,95.8267,1.615,2.183,2022,8,Aug,3,Monday,-21.9703
2022-08-30,AAPL,Technology,100.4229,100.5731,99.6011,99.855,4415373,-1.5611,96.5679,95.8601,1.6776,0.972,2022,8,Aug,3,Tuesday,-23.1885
2022-08-31,AAPL,Technology,99.0346,100.4584,97.6415,98.4286,7218610,-1.4285,96.8066,95.8963,1.7228,2.8169,2022,8,Aug,3,Wednesday,-24.2857
2022-09-01,AAPL,Technology,98.6078,98.768,97.1837,98.3314,6106061,-0.0988,97.0958,95.881,1.6916,1.5843,2022,9,Sep,3,Thursday,-24.3605
2022-09-02,AAPL,Technology,99.5407,100.1209,98.9474,98.9746,2371374,0.6541,97.3961,95.9278,1.693,1.1735,2022,9,Sep,3,Friday,-23.8657
2022-09-05,AAPL,Technology,100.1173,100.3939,97.9826,99.5071,5639607,0.538,97.6966,95.964,1.6928,2.4113,2022,9,Sep,3,Monday,-23.4561
2022-09-06,AAPL,Technology,100.6603,103.3941,99.0133,101.0285,6829232,1.5289,98.1314,95.9528,1.6708,4.3808,2022,9,Sep,3,Tuesday,-22.2858
2022-09-07,AAPL,Technology,101.7719,102.9453,100.4801,101.0925,4665569,0.0633,98.4125,95.9784,1.5224,2.4652,2022,9,Sep,3,Wednesday,-22.2365
2022-09-08,AAPL,Technology,102.8614,104.9214,102.0876,103.7779,3145841,2.6564,98.7852,96.0772,1.6074,2.8338,2022,9,Sep,3,Thursday,-20.1708
2022-09-09,AAPL,Technology,104.2397,104.4341,102.5341,103.3251,3740338,-0.4363,99.2367,96.1626,1.5118,1.9,2022,9,Sep,3,Friday,-20.5192
2022-09-12,AAPL,Technology,108.533,109.1074,107.7231,108.4255,10305625,4.9363,99.8855,96.3672,1.8083,1.3843,2022,9,Sep,3,Monday,-16.5958
2022-09-13,AAPL,Technology,109.074,110.8713,108.472,109.69,4675935,1.1662,100.6795,96.6511,1.7223,2.3993,2022,9,Sep,3,Tuesday,-15.6231
2022-09-14,AAPL,Technology,108.549,108.5633,106.6316,108.0414,2875664,-1.503,101.3226,96.8989,1.7887,1.9317,2022,9,Sep,3,Wednesday,-16.8912
2022-09-15,AAPL,Technology,105.3321,106.6912,104.9764,106.002,11857016,-1.8876,101.7627,97.1417,1.8389,1.7148,2022,9,Sep,3,Thursday,-18.46
2022-09-16,AAPL,Technology,107.7086,108.0933,105.3296,106.965,10360865,0.9085,102.3207,97.387,1.7863,2.7637,2022,9,Sep,3,Friday,-17.7192
2022-09-19,AAPL,Technology,106.4099,108.041,105.1989,106.5776,3794333,-0.3622,102.7744,97.6552,1.7741,2.8421,2022,9,Sep,3,Monday,-18.0172
2022-09-20,AAPL,Technology,108.2666,110.7529,107.867,107.9899,3544755,1.3251,103.2605,97.8989,1.7834,2.8859,2022,9,Sep,3,Tuesday,-16.9308
2022-09-21,AAPL,Technology,109.0736,111.095,107.7681,108.953,8343386,0.8918,103.7201,98.1881,1.7698,3.3269,2022,9,Sep,3,Wednesday,-16.19
2022-09-22,AAPL,Technology,108.4028,109.4342,108.3959,108.8538,9637311,-0.091,104.0025,98.4855,1.6254,1.0383,2022,9,Sep,3,Thursday,-16.2663
2022-09-23,AAPL,Technology,106.4217,107.4024,105.9843,107.2381,7082533,-1.4843,104.2248,98.7223,1.6667,1.4181,2022,9,Sep,3,Friday,-17.5092
2022-09-26,AAPL,Technology,104.8991,105.7963,101.752,104.3569,7462617,-2.6867,104.3707,98.943,1.759,4.0443,2022,9,Sep,3,Monday,-19.7255
2022-09-27,AAPL,Technology,102.9027,104.228,101.1631,103.5599,4797512,-0.7637,104.5559,99.1394,1.7268,3.0649,2022,9,Sep,3,Tuesday,-20.3385
2022-09-28,AAPL,Technology,105.3837,105.499,105.018,105.1977,6671314,1.5815,104.8944,99.3237,1.7088,0.481,2022,9,Sep,3,Wednesday,-19.0787
2022-09-29,AAPL,Technology,105.4955,106.8062,104.942,105.6452,4464672,0.4254,105.2601,99.5717,1.7056,1.8642,2022,9,Sep,3,Thursday,-18.7345
2022-09-30,AAPL,Technology,103.9505,104.8427,102.204,103.3186,1897916,-2.2023,105.4773,99.7662,1.7979,2.6387,2022,9,Sep,3,Friday,-20.5242
2022-10-03,AAPL,Technology,103.8458,104.3019,102.6372,103.682,5364917,0.3517,105.686,99.9585,1.7968,1.6647,2022,10,Oct,4,Monday,-20.2446
2022-10-04,AAPL,Technology,104.0642,106.1048,103.0932,104.4425,4535635,0.7335,105.8567,100.1388,1.7749,3.0116,2022,10,Oct,4,Tuesday,-19.6596
2022-10-05,AAPL,Technology,103.4556,103.9308,102.3297,102.8227,2785645,-1.5509,105.9432,100.3284,1.8168,1.6011,2022,10,Oct,4,Wednesday,-20.9056
2022-10-06,AAPL,Technology,102.4678,105.8148,102.2769,103.1483,4137992,0.3167,105.9118,100.5681,1.7161,3.5379,2022,10,Oct,4,Thursday,-20.6552
2022-10-07,AAPL,Technology,103.2911,104.8421,102.8661,103.2977,3699996,0.1448,105.9104,100.793,1.7135,1.976,2022,10,Oct,4,Friday,-20.5402
2022-10-10,AAPL,Technology,101.4146,101.8416,100.8537,101.2138,3753613,-2.0174,105.5498,100.9656,1.3228,0.9879,2022,10,Oct,4,Monday,-22.1432
2022-10-11,AAPL,Technology,102.194,102.2859,101.7193,101.9061,3223431,0.684,105.1606,101.143,1.2982,0.5666,2022,10,Oct,4,Tuesday,-21.6107
2022-10-12,AAPL,Technology,103.7286,104.4949,102.1968,102.9755,3151954,1.0494,104.9073,101.3294,1.3052,2.2981,2022,10,Oct,4,Wednesday,-20.7881
2022-10-13,AAPL,Technology,110.6874,112.1675,109.9042,110.173,4946866,6.9895,105.1159,101.682,2.024,2.2633,2022,10,Oct,4,Thursday,-15.2515
2022-10-14,AAPL,Technology,111.3641,113.0621,111.2613,112.3069,2840342,1.9369,105.383,102.0687,2.0554,1.8008,2022,10,Oct,4,Friday,-13.6101
2022-10-17,AAPL,Technology,109.3915,110.2934,109.1141,109.5668,5170313,-2.4398,105.5324,102.3901,2.1395,1.1793,2022,10,Oct,4,Monday,-15.7178
2022-10-18,AAPL,Technology,108.6084,109.1088,107.6548,107.7611,3696667,-1.648,105.521,102.6987,2.1575,1.454,2022,10,Oct,4,Tuesday,-17.1068
2022-10-19,AAPL,Technology,108.3335,109.5809,107.1052,108.8032,5790489,0.967,105.5135,102.9653,2.1592,2.4757,2022,10,Oct,4,Wednesday,-16.3052
2022-10-20,AAPL,Technology,109.7816,111.1942,109.7025,109.8529,5949998,0.9648,105.5634,103.2359,2.1693,1.4917,2022,10,Oct,4,Thursday,-15.4978
2022-10-21,AAPL,Technology,110.6148,111.6486,109.806,110.9153,5527427,0.9671,105.7473,103.5683,2.1461,1.8426,2022,10,Oct,4,Friday,-14.6805
2022-10-24,AAPL,Technology,118.7015,119.9281,118.336,118.6516,5395664,6.975,106.462,104.0324,2.5194,1.5921,2022,10,Oct,4,Monday,-8.7295
2022-10-25,AAPL,Technology,120.3669,121.2601,119.8253,119.9183,2925216,1.0676,107.28,104.5545,2.4976,1.4348,2022,10,Oct,4,Tuesday,-7.7552
2022-10-26,AAPL,Technology,121.6809,125.636,121.1869,122.4174,13659599,2.084,108.1409,105.0993,2.5088,4.4491,2022,10,Oct,4,Wednesday,-5.8328
2022-10-27,AAPL,Technology,124.3707,125.2627,122.064,124.5685,5052255,1.7572,109.0871,105.6466,2.5163,3.1987,2022,10,Oct,4,Thursday,-4.1781
2022-10-28,AAPL,Technology,126.7743,127.6004,125.3445,126.0789,4854941,1.2125,110.2251,106.2521,2.4115,2.2559,2022,10,Oct,4,Friday,-3.0162
2022-10-31,AAPL,Technology,126.0601,126.7892,124.5118,125.4139,3927747,-0.5274,111.3117,106.8103,2.4323,2.2774,2022,10,Oct,4,Monday,-3.5278
2022-11-01,AAPL,Technology,127.7651,128.8563,125.5221,127.1774,5243214,1.4061,112.4485,107.3885,2.4334,3.3342,2022,11,Nov,4,Tuesday,-2.1712
2022-11-02,AAPL,Technology,126.3123,126.6418,123.6941,125.4591,7775616,-1.3511,113.5803,107.9025,2.4226,2.9477,2022,11,Nov,4,Wednesday,-3.493
2022-11-03,AAPL,Technology,125.0615,125.1491,123.8796,124.9745,4986524,-0.3863,114.6716,108.3379,2.4385,1.2695,2022,11,Nov,4,Thursday,-3.8658
2022-11-04,AAPL,Technology,124.2824,124.7579,122.6517,123.9326,5291348,-0.8337,115.7033,108.7607,2.4661,2.1062,2022,11,Nov,4,Friday,-4.6672
2022-11-07,AAPL,Technology,123.6891,125.7721,123.2839,124.1648,9911036,0.1874,116.8509,109.2152,2.3744,2.4882,2022,11,Nov,4,Monday,-4.4886
2022-11-08,AAPL,Technology,129.7011,130.222,127.896,129.3877,5172549,4.2064,118.225,109.8059,2.4741,2.326,2022,11,Nov,4,Tuesday,-0.471
2022-11-09,AAPL,Technology,124.3205,126.0507,123.2143,125.0906,4933310,-3.3211,119.3307,110.3391,2.6756,2.8364,2022,11,Nov,4,Wednesday,-3.7765
2022-11-10,AAPL,Technology,126.268,127.0676,125.8078,126.6859,3101471,1.2753,120.1564,110.9062,2.2793,1.2598,2022,11,Nov,4,Thursday,-2.5493
2022-11-11,AAPL,Technology,122.9268,123.5281,122.1119,123.059,5536009,-2.8629,120.694,111.3879,2.3948,1.4162,2022,11,Nov,4,Friday,-5.3392
2022-11-14,AAPL,Technology,122.9031,122.9297,120.5114,122.0629,4804808,-0.8094,121.3188,111.839,2.3164,2.4183,2022,11,Nov,4,Monday,-6.1055
2022-11-15,AAPL,Technology,125.5892,126.0961,123.2171,124.5043,10232909,2.0001,122.1559,112.3085,2.2762,2.879,2022,11,Nov,4,Tuesday,-4.2275
2022-11-16,AAPL,Technology,123.9483,124.9081,122.8421,124.6981,9053314,0.1557,122.9507,112.7806,2.2793,2.066,2022,11,Nov,4,Wednesday,-4.0784
2022-11-17,AAPL,Technology,122.8119,125.6629,121.4422,122.3289,6737298,-1.8999,123.5745,113.1516,2.3512,4.2207,2022,11,Nov,4,Thursday,-5.9008
2022-11-18,AAPL,Technology,121.5817,121.7648,119.3703,120.8028,3022748,-1.2475,124.0689,113.5012,2.3832,2.3945,2022,11,Nov,4,Friday,-7.0748
2022-11-21,AAPL,Technology,122.2654,123.5838,122.0833,122.3289,9606335,1.2633,124.2527,113.7793,1.8413,1.5005,2022,11,Nov,4,Monday,-5.9008
2022-11-22,AAPL,Technology,120.4605,122.1793,120.4356,120.7696,3033711,-1.2747,124.2953,114.0009,1.8556,1.7437,2022,11,Nov,4,Tuesday,-7.1003
2022-11-23,AAPL,Technology,121.7513,122.3023,120.6714,121.2885,4071793,0.4297,124.2388,114.2658,1.7961,1.6309,2022,11,Nov,4,Wednesday,-6.7012
2022-11-24,AAPL,Technology,121.1041,123.202,120.7518,121.4365,9189092,0.122,124.0822,114.5745,1.747,2.4502,2022,11,Nov,4,Thursday,-6.5873
2022-11-25,AAPL,Technology,119.7417,121.7046,119.6304,120.0607,9225801,-1.1329,123.7813,114.8364,1.732,2.0742,2022,11,Nov,4,Friday,-7.6456
2022-11-28,AAPL,Technology,125.8178,126.8324,124.3779,124.742,2772967,3.8991,123.7477,115.1997,1.9599,2.4545,2022,11,Nov,4,Monday,-4.0446
2022-11-29,AAPL,Technology,126.6386,127.9877,125.7586,126.2153,6498492,1.1811,123.6996,115.5642,1.9519,2.2291,2022,11,Nov,4,Tuesday,-2.9113
2022-11-30,AAPL,Technology,122.403,123.3571,120.1911,121.6649,5326144,-3.6053,123.5099,115.8184,2.0928,3.166,2022,11,Nov,4,Wednesday,-6.4116
2022-12-01,AAPL,Technology,121.6939,124.253,120.5633,122.1219,2588460,0.3756,123.3673,116.0838,2.0949,3.6897,2022,12,Dec,4,Thursday,-6.0601
2022-12-02,AAPL,Technology,121.6684,122.0494,120.1846,120.716,6867489,-1.1512,123.2065,116.3534,2.102,1.8648,2022,12,Dec,4,Friday,-7.1415
2022-12-05,AAPL,Technology,122.0875,123.8412,121.7865,122.6166,6921474,1.5744,123.1291,116.7185,2.135,2.0547,2022,12,Dec,4,Monday,-5.6795
2022-12-06,AAPL,Technology,121.048,121.1923,119.8559,120.9164,8697000,-1.3866,122.7055,117.0657,1.903,1.3364,2022,12,Dec,4,Tuesday,-6.9874
2022-12-07,AAPL,Technology,120.8164,120.9472,120.4403,120.7151,4843874,-0.1665,122.4867,117.376,1.7671,0.5069,2022,12,Dec,4,Wednesday,-7.1422
2022-12-08,AAPL,Technology,121.0068,122.4478,120.9075,121.8606,5902807,0.9489,122.2454,117.7003,1.7546,1.5403,2022,12,Dec,4,Thursday,-6.2611
2022-12-09,AAPL,Technology,123.3182,124.0207,122.8332,123.8084,7277092,1.5984,122.2829,118.1101,1.6774,1.1875,2022,12,Dec,4,Friday,-4.7628
2022-12-12,AAPL,Technology,122.079,122.8848,120.5119,121.183,3132146,-2.1205,122.2389,118.4601,1.737,2.3729,2022,12,Dec,4,Monday,-6.7823
2022-12-13,AAPL,Technology,121.2163,122.3941,119.7867,120.5018,4121427,-0.5621,122.0388,118.7813,1.6734,2.6074,2022,12,Dec,4,Tuesday,-7.3063
2022-12-14,AAPL,Technology,118.6864,119.9149,116.7091,119.5199,4471415,-0.8148,121.7799,119.1153,1.6781,3.2058,2022,12,Dec,4,Wednesday,-8.0616
2022-12-15,AAPL,Technology,117.125,118.5336,115.1202,118.1621,4311578,-1.136,121.5716,119.4156,1.6457,3.4134,2022,12,Dec,4,Thursday,-9.1061
2022-12-16,AAPL,Technology,122.1803,123.3369,120.7923,121.9644,8041307,3.2179,121.6296,119.7889,1.7873,2.5446,2022,12,Dec,4,Friday,-6.1812
2022-12-19,AAPL,Technology,123.7701,125.6622,122.09,122.9022,3613844,0.7689,121.6583,120.2227,1.7732,3.5722,2022,12,Dec,4,Monday,-5.4598
2022-12-20,AAPL,Technology,119.1555,120.2378,117.899,120.162,3144834,-2.2296,121.6279,120.5878,1.8226,2.3388,2022,12,Dec,4,Tuesday,-7.5677
2022-12-21,AAPL,Technology,121.302,122.4575,121.0104,122.1953,6892288,1.6921,121.6733,120.9722,1.86,1.4471,2022,12,Dec,4,Wednesday,-6.0036
2022-12-22,AAPL,Technology,127.6642,127.8807,125.7685,126.9119,1294108,3.8599,121.947,121.3069,2.0458,2.1122,2022,12,Dec,4,Thursday,-2.3755
2022-12-23,AAPL,Technology,128.8952,130.1102,127.1795,129.3213,4193062,1.8985,122.4101,121.6472,2.051,2.9307,2022,12,Dec,4,Friday,-0.5221
2022-12-26,AAPL,Technology,126.0671,126.2228,124.7571,125.8362,11196229,-2.6949,122.4648,121.9726,1.9865,1.4657,2022,12,Dec,4,Monday,-3.2029
2022-12-27,AAPL,Technology,124.9957,126.4725,123.6505,124.7898,7395509,-0.8316,122.3935,122.3132,1.9778,2.822,2022,12,Dec,4,Tuesday,-4.0078
2022-12-28,AAPL,Technology,127.7138,127.9966,126.7164,127.6854,14804175,2.3204,122.6945,122.6908,1.8554,1.2802,2022,12,Dec,4,Wednesday,-1.7805
2022-12-29,AAPL,Technology,127.1327,127.3324,124.4313,126.11,6787004,-1.2338,122.8939,123.016,1.8847,2.9011,2022,12,Dec,4,Thursday,-2.9923
2022-12-30,AAPL,Technology,127.1823,127.8949,126.9452,127.1679,3449407,0.8389,123.2165,123.341,1.8633,0.9497,2022,12,Dec,4,Friday,-2.1785
2023-01-02,AAPL,Technology,128.9281,130.5244,128.6725,128.992,1778038,1.4344,123.5353,123.5478,1.8584,1.8519,2023,1,Jan,1,Monday,-0.7754
2023-01-03,AAPL,Technology,126.1972,128.6098,125.3292,126.8914,5210406,-1.6285,123.834,123.6873,1.8705,3.2806,2023,1,Jan,1,Tuesday,-2.3912
2023-01-04,AAPL,Technology,125.6775,128.4696,124.4398,126.8062,3745941,-0.0671,124.1386,123.7751,1.8694,4.0298,2023,1,Jan,1,Wednesday,-2.4568
2023-01-05,AAPL,Technology,119.6136,121.6296,119.335,119.4587,4615275,-5.7943,124.0185,123.6729,2.2981,2.2946,2023,1,Jan,1,Thursday,-8.1087
2023-01-06,AAPL,Technology,116.4319,118.0125,115.4963,117.3037,5718855,-1.804,123.6933,123.4974,2.2937,2.5162,2023,1,Jan,1,Friday,-9.7664
2023-01-09,AAPL,Technology,116.4919,117.9486,116.4695,116.8174,12936247,-0.4146,123.475,123.3255,2.2516,1.4791,2023,1,Jan,1,Monday,-10.1405
2023-01-10,AAPL,Technology,115.2538,115.3161,113.83,114.2404,3607408,-2.206,123.1619,123.0667,2.2967,1.4861,2023,1,Jan,1,Tuesday,-12.1228
2023-01-11,AAPL,Technology,117.4196,119.552,115.7423,117.6428,5714468,2.9783,123.0681,122.9104,2.401,3.8097,2023,1,Jan,1,Wednesday,-9.5055
2023-01-12,AAPL,Technology,114.8842,115.4092,113.7108,114.6615,3812372,-2.5342,122.893,122.7041,2.4541,1.6984,2023,1,Jan,1,Thursday,-11.7988
2023-01-13,AAPL,Technology,114.7313,115.226,113.6488,113.7991,11195906,-0.7521,122.4848,122.5015,2.327,1.5772,2023,1,Jan,1,Friday,-12.4622
2023-01-16,AAPL,Technology,113.3206,115.0335,112.4658,114.1125,1656757,0.2754,122.0453,122.3004,2.3174,2.5677,2023,1,Jan,1,Monday,-12.2212
2023-01-17,AAPL,Technology,116.8425,117.3411,115.8019,117.1185,4682393,2.6342,121.8931,122.055,2.364,1.5392,2023,1,Jan,1,Tuesday,-9.9088
2023-01-18,AAPL,Technology,113.2759,114.2173,112.75,114.1384,4596447,-2.5445,121.4903,121.836,2.3845,1.4673,2023,1,Jan,1,Wednesday,-12.2012
2023-01-19,AAPL,Technology,116.9275,118.0715,115.0934,116.5737,4759505,2.1336,120.9733,121.6337,2.2531,2.9781,2023,1,Jan,1,Thursday,-10.3279
2023-01-20,AAPL,Technology,116.9276,116.9474,116.4248,116.6418,7307543,0.0584,120.3394,121.5054,2.1911,0.5226,2023,1,Jan,1,Friday,-10.2755
2023-01-23,AAPL,Technology,115.3988,116.0306,114.2548,114.6278,2822363,-1.7267,119.7789,121.3567,2.1501,1.7758,2023,1,Jan,1,Monday,-11.8248
2023-01-24,AAPL,Technology,114.6108,115.74,112.8447,115.6271,3620648,0.8718,119.3208,121.1791,2.1676,2.8953,2023,1,Jan,1,Tuesday,-11.0561
2023-01-25,AAPL,Technology,116.0584,116.6609,115.9614,116.0876,5416046,0.3983,118.7409,121.0069,2.0836,0.6995,2023,1,Jan,1,Wednesday,-10.7018
2023-01-26,AAPL,Technology,114.5556,115.9424,113.6711,114.8799,9517194,-1.0403,118.1794,120.858,2.0802,2.2713,2023,1,Jan,1,Thursday,-11.6308
2023-01-27,AAPL,Technology,115.786,116.4552,113.2316,115.0702,2752802,0.1657,117.5745,120.7433,2.0637,3.2236,2023,1,Jan,1,Friday,-11.4845
2023-01-30,AAPL,Technology,113.9195,115.2638,113.6461,114.3181,10238438,-0.6536,116.8408,120.5831,2.0141,1.6177,2023,1,Jan,1,Monday,-12.063
2023-01-31,AAPL,Technology,115.2129,115.5106,114.3289,114.5974,4675254,0.2443,116.2261,120.4596,2.0064,1.1817,2023,1,Jan,1,Tuesday,-11.8482
2023-02-01,AAPL,Technology,115.6308,116.8556,113.7142,116.0091,8980547,1.2319,115.6863,120.3541,2.0415,3.1414,2023,2,Feb,1,Wednesday,-10.7622
2023-02-02,AAPL,Technology,119.5845,120.6938,118.1569,119.3673,2897808,2.8948,115.6817,120.3127,1.741,2.5369,2023,2,Feb,1,Thursday,-8.179
2023-02-03,AAPL,Technology,116.6095,117.1872,115.5961,116.7555,4032391,-2.188,115.6543,120.2466,1.764,1.5911,2023,2,Feb,1,Friday,-10.1881
2023-02-06,AAPL,Technology,120.249,122.7153,118.7255,121.285,3774824,3.8795,115.8777,120.1774,1.9622,3.9898,2023,2,Feb,1,Monday,-6.7038
2023-02-07,AAPL,Technology,116.8814,117.2923,115.7115,117.0718,2766920,-3.4738,116.0193,119.9946,2.0621,1.5808,2023,2,Feb,1,Tuesday,-9.9448
2023-02-08,AAPL,Technology,117.0212,118.3187,116.176,116.7988,4934419,-0.2332,115.9771,119.8972,1.9518,2.1427,2023,2,Feb,1,Wednesday,-10.1548
2023-02-09,AAPL,Technology,118.4826,118.7803,118.0335,118.0824,2818220,1.099,116.1481,119.8164,1.8727,0.7468,2023,2,Feb,1,Thursday,-9.1674
2023-02-10,AAPL,Technology,117.7172,119.3106,117.7103,118.7269,4019851,0.5458,116.3945,119.7767,1.8618,1.6003,2023,2,Feb,1,Friday,-8.6716
2023-02-13,AAPL,Technology,116.452,117.5594,115.2913,117.4436,4172570,-1.0809,116.561,119.6732,1.8846,2.2681,2023,2,Feb,1,Monday,-9.6588
2023-02-14,AAPL,Technology,116.0463,117.3232,114.3622,117.0506,6618691,-0.3346,116.5576,119.5959,1.7942,2.961,2023,2,Feb,1,Tuesday,-9.9611
2023-02-15,AAPL,Technology,115.2568,116.3673,115.1592,116.0587,5606513,-0.8474,116.6537,119.5028,1.7049,1.2081,2023,2,Feb,1,Wednesday,-10.7241
2023-02-16,AAPL,Technology,115.677,116.8899,114.4918,114.8739,4738813,-1.0209,116.5687,119.363,1.6516,2.3981,2023,2,Feb,1,Thursday,-11.6355
2023-02-17,AAPL,Technology,116.4362,117.1468,115.8807,116.6766,1803911,1.5693,116.5704,119.2204,1.6914,1.2661,2023,2,Feb,1,Friday,-10.2488
2023-02-20,AAPL,Technology,116.7418,119.3048,114.3827,117.4731,6878932,0.6827,116.7127,119.1462,1.646,4.9221,2023,2,Feb,1,Monday,-9.6361
2023-02-21,AAPL,Technology,115.9305,116.578,114.8198,116.0549,3230810,-1.2073,116.7341,119.0573,1.6627,1.7582,2023,2,Feb,1,Tuesday,-10.727
2023-02-22,AAPL,Technology,117.3321,118.1591,116.8308,117.9806,1858534,1.6593,116.8287,119.0265,1.7008,1.3283,2023,2,Feb,1,Wednesday,-9.2457
2023-02-23,AAPL,Technology,118.8523,119.6511,118.4968,118.6804,2872996,0.5931,117.0187,119.0368,1.6825,1.1543,2023,2,Feb,1,Thursday,-8.7074
2023-02-24,AAPL,Technology,120.738,123.4813,120.1542,120.4643,8670424,1.5031,117.2884,119.0068,1.7085,3.3271,2023,2,Feb,1,Friday,-7.3352
2023-02-27,AAPL,Technology,122.1425,124.2906,121.3864,121.8778,2641962,1.1734,117.6664,118.9863,1.7068,2.9042,2023,2,Feb,1,Monday,-6.2478
2023-02-28,AAPL,Technology,119.1122,122.9663,117.4875,120.1079,5676346,-1.4522,117.942,118.9853,1.7531,5.4788,2023,2,Feb,1,Tuesday,-7.6093
2023-03-01,AAPL,Technology,119.0163,119.517,118.5576,118.9448,5751718,-0.9684,118.0887,118.9203,1.7572,0.9594,2023,3,Mar,1,Wednesday,-8.504
2023-03-02,AAPL,Technology,121.231,121.9056,120.1912,120.5924,6037488,1.3852,118.15,118.7939,1.6625,1.7144,2023,3,Mar,1,Thursday,-7.2366
2023-03-03,AAPL,Technology,121.9291,121.9976,121.6489,121.9655,8434970,1.1386,118.4105,118.6467,1.5902,0.3487,2023,3,Mar,1,Friday,-6.1804
2023-03-06,AAPL,Technology,121.6947,122.9626,120.9771,121.9684,3712135,0.0024,118.4447,118.5694,1.3383,1.9855,2023,3,Mar,1,Monday,-6.1782
2023-03-07,AAPL,Technology,122.2996,123.8121,119.286,122.2748,4369194,0.2512,118.7048,118.5191,1.0528,4.5261,2023,3,Mar,1,Tuesday,-5.9425
2023-03-08,AAPL,Technology,125.9592,126.021,124.8142,125.1358,6488290,2.3398,119.1217,118.4681,1.1471,1.2068,2023,3,Mar,1,Wednesday,-3.7417
2023-03-09,AAPL,Technology,124.0173,124.7365,122.5538,123.8533,4514120,-1.0249,119.4102,118.423,1.1723,2.1827,2023,3,Mar,1,Thursday,-4.7282
2023-03-10,AAPL,Technology,121.0187,121.6606,116.9883,120.1684,6940600,-2.9752,119.4823,118.283,1.3722,4.6723,2023,3,Mar,1,Friday,-7.5628
2023-03-13,AAPL,Technology,118.7423,119.9891,116.6326,119.7791,4431467,-0.324,119.5991,118.0987,1.349,3.3565,2023,3,Mar,1,Monday,-7.8622
2023-03-14,AAPL,Technology,119.8362,120.6664,118.9205,119.3577,3075936,-0.3518,119.7144,117.948,1.3493,1.7459,2023,3,Mar,1,Tuesday,-8.1864
2023-03-15,AAPL,Technology,122.4334,123.9453,120.786,121.7661,3551812,2.0178,119.9998,117.8472,1.3941,3.1593,2023,3,Mar,1,Wednesday,-6.3338
2023-03-16,AAPL,Technology,124.6419,125.7024,123.0531,123.624,7184930,1.5258,120.4373,117.9305,1.3882,2.6493,2023,3,Mar,1,Thursday,-4.9046
2023-03-17,AAPL,Technology,126.0268,126.6098,125.0078,125.4837,3715516,1.5043,120.8776,118.0941,1.3854,1.602,2023,3,Mar,1,Friday,-3.4741
2023-03-20,AAPL,Technology,129.1045,130.4793,127.6635,128.4825,5960545,2.3898,121.4281,118.3274,1.4562,2.8158,2023,3,Mar,1,Monday,-1.1673
2023-03-21,AAPL,Technology,127.6303,129.8209,126.6811,128.5825,4940289,0.0778,122.0545,118.6143,1.4063,3.1398,2023,3,Mar,1,Tuesday,-1.0904
2023-03-22,AAPL,Technology,129.9956,131.0036,129.8263,130.2123,3364327,1.2675,122.6661,118.8657,1.3923,1.1773,2023,3,Mar,1,Wednesday,0.1633
2023-03-23,AAPL,Technology,130.2559,130.6149,129.502,129.5372,6778403,-0.5185,123.2089,119.1632,1.4106,1.1129,2023,3,Mar,1,Thursday,-0.356
2023-03-24,AAPL,Technology,129.8746,130.3463,128.9161,130.3449,6952218,0.6235,123.703,119.4941,1.3895,1.4302,2023,3,Mar,1,Friday,0.2653
2023-03-27,AAPL,Technology,129.0384,131.1894,128.8495,130.0917,3506617,-0.1943,124.1136,119.8137,1.3833,2.3399,2023,3,Mar,1,Monday,0.0705
